,ts,tx,ty,tz,rx,ry,rz,qx,qy,qz,qw,motor0,motor1
1293,1543539514.339629,-0.06514463677406311,-0.2607157480239868,-0.1158017373085022,-0.2127952370703007,-0.005720345452275847,-1.6424462071918682,0.0744362622499466,-0.07579603046178818,0.7280443906784058,-0.677248477935791,1852,4838
1294,1543539514.349728,-0.06532359871864318,-0.26069777431488034,-0.11561199598312377,-0.21281422162284544,-0.0053018217641825635,-1.642732902217432,0.0742795392870903,-0.07595540583133698,0.728126049041748,-0.6771600842475891,1852,4838
1295,1543539514.359664,-0.06551364283561706,-0.2606995183944702,-0.11535880165100097,-0.21288239991640048,-0.00508094632672117,-1.6425354129777514,0.07422976195812225,-0.07604772597551346,0.7280488014221191,-0.6772382259368896,1852,4838
1296,1543539514.369621,-0.065906987285614,-0.26070332145690917,-0.11488335828781128,-0.21304605940845034,-0.004896481686914219,-1.6427172758708686,0.07421113550662994,-0.07617654651403427,0.7280976176261902,-0.6771732568740845,1852,4823
1297,1543539514.379654,-0.06614808206558227,-0.2607132772445679,-0.11460011491775512,-0.21345088657296485,-0.004116967896836497,-1.6428439622523883,0.07405970990657806,-0.07659268379211426,0.7280974388122559,-0.6771430969238281,1852,4823
1298,1543539514.389663,-0.06647859725952149,-0.26068878746032714,-0.11423853330612183,-0.21414860388092904,-0.0030294363385515548,-1.6430025987976096,0.07389406114816666,-0.07722090184688568,0.7280855178833008,-0.6771026849746704,1852,4823
1299,1543539514.399662,-0.06664659814834595,-0.26067512550354005,-0.11407261562347412,-0.21435648280284783,-0.002118062877373642,-1.6430217852541367,0.07363200932741165,-0.07760592550039291,0.7280511856079102,-0.6771240830421448,1852,4823
1300,1543539514.409665,-0.06679531726837158,-0.2606762155532837,-0.11388223237991332,-0.21440270424648097,-0.001861878864712673,-1.6435385569096328,0.07353433966636658,-0.0777285099029541,0.7282150983810425,-0.676944375038147,1852,4823
1301,1543539514.419658,-0.06697786426544189,-0.26066599330902096,-0.11361976051330566,-0.21436408398289755,-0.0014896037420887628,-1.6439426042986804,0.07337001711130142,-0.07785530388355255,0.7283399105072021,-0.6768133640289307,1852,4823
1302,1543539514.429626,-0.06711912865638732,-0.2606653392791748,-0.11346532468795775,-0.21464830487880368,-0.0010387888173293489,-1.6441852543243913,0.0732925683259964,-0.07812027633190155,0.7283945679664612,-0.6767323017120361,1858,4806
1303,1543539514.439656,-0.06728755950927734,-0.26066604175567626,-0.11318891229629516,-0.2150800965751994,-0.0003539007206455068,-1.6442052623532757,0.07318848371505737,-0.07851003110408783,0.728359580039978,-0.6767362356185913,1858,4806
1304,1543539514.449652,-0.06750375270843506,-0.26063937187194824,-0.11302845697402954,-0.21559053676579562,0.00032182812309597023,-1.6448341802025692,0.07309029996395111,-0.07894755154848099,0.7285275459289551,-0.6765151023864746,1858,4806
1305,1543539514.459662,-0.0676829508304596,-0.26063183841705323,-0.11283550605773926,-0.21612078777396174,0.0012379022552569787,-1.6451118408945224,0.07292492687702179,-0.07946066558361053,0.7285667657852173,-0.6764306426048279,1858,4806
1306,1543539514.469657,-0.0679635235786438,-0.2606279384613037,-0.11248887023925781,-0.21692647144366892,0.0020859259494484016,-1.645711471446924,0.07286445796489716,-0.08006275445222855,0.7287059426307678,-0.6762161254882812,1858,4806
1307,1543539514.479631,-0.06806592164039611,-0.2606286409378052,-0.11225859117507934,-0.21693697618515073,0.0026207227216640985,-1.6454999586851224,0.07268159836530685,-0.0802396684885025,0.728614091873169,-0.6763138175010681,1858,4806
1308,1543539514.489653,-0.06827257690429687,-0.2606040300369263,-0.11202696771621704,-0.21748099914734148,0.0039250011542600275,-1.6461416654491685,0.07236432284116745,-0.08090196549892426,0.728760302066803,-0.6761114001274109,1858,4806
1309,1543539514.499658,-0.06840649557113647,-0.26059276618957516,-0.11188492212295532,-0.21736651419214645,0.004865061605736362,-1.6467804057538717,0.07195700705051422,-0.08120087534189224,0.7289454340934753,-0.6759194731712341,1860,4790
1310,1543539514.509659,-0.06848445835113526,-0.26058140544891356,-0.11175151214599609,-0.21755121941112165,0.005927862419756273,-1.64737256907546,0.07160769402980804,-0.08164835721254349,0.7290977239608765,-0.6757382750511169,1860,4790
1311,1543539514.519663,-0.0687699423789978,-0.2605889873504639,-0.11143396854400635,-0.21829948546828437,0.006646132239866417,-1.6479046960203607,0.07157664746046066,-0.08218267560005188,0.7292194962501526,-0.6755453944206238,1860,4790
1312,1543539514.529631,-0.06883777980804442,-0.2605905860900879,-0.11118583688735961,-0.21828112252814816,0.006520463796590388,-1.6475009222577552,0.07163287699222565,-0.08211910724639893,0.7290886640548706,-0.6756883859634399,1860,4790
1313,1543539514.539671,-0.06918761916160583,-0.2605623416900635,-0.1108355917930603,-0.21895936356473872,0.006591434008974308,-1.648476918854767,0.07179591059684753,-0.08242535591125488,0.7293877005577087,-0.6753109693527222,1860,4790
1314,1543539514.549626,-0.06935922932624816,-0.26054279346466064,-0.11063258819580078,-0.2191811295690623,0.007215004397402879,-1.6490625139668622,0.07161900401115417,-0.08273758739233017,0.7295523285865784,-0.6751137375831604,1860,4790
1315,1543539514.559624,-0.0694957459449768,-0.2605382152557373,-0.1103938551902771,-0.21938724600360193,0.008267327029455492,-1.6499131267893123,0.07126905024051666,-0.08319798856973648,0.7297902703285217,-0.6748369336128235,1861,4774
1316,1543539514.569635,-0.06972634596824645,-0.2605165838241577,-0.11008040533065795,-0.21995884726407655,0.010393778732291574,-1.651567428500434,0.07061570882797241,-0.08418172597885132,0.7302416563034058,-0.6742951273918152,1861,4774
1317,1543539514.579632,-0.06983871192932128,-0.26048717670440674,-0.10992047080993651,-0.22013054120499087,0.011924848334834334,-1.6524509139519894,0.07007651031017303,-0.084790900349617,0.7304720878601074,-0.6740253567695618,1861,4774
1318,1543539514.589654,-0.07008269534111022,-0.2604330617904663,-0.10966185045242309,-0.2206012297087162,0.01359145886447593,-1.6539537836846692,0.06956139951944351,-0.08557593077421188,0.7308924198150635,-0.6735237240791321,1861,4774
1319,1543539514.599655,-0.0702505690574646,-0.2603841064453125,-0.10955635786056518,-0.22083398897888454,0.015046387361618611,-1.6555249640715144,0.06903963536024094,-0.08620438724756241,0.7313532829284668,-0.6729967594146729,1861,4774
1320,1543539514.609629,-0.07025253720283509,-0.2604100980758667,-0.1093588529586792,-0.22061297675417202,0.015727924419328295,-1.6557276727751697,0.06870689988136292,-0.08635944873094559,0.7314037084579468,-0.672956109046936,1861,4774
1321,1543539514.619655,-0.07041736483573913,-0.2603862865447998,-0.10922113122940064,-0.22043070230945638,0.017266299389795396,-1.6569258223761885,0.06803003698587418,-0.08685018867254257,0.7317527532577515,-0.6725821495056152,1861,4774
1322,1543539514.629661,-0.07048435444831848,-0.26038909645080566,-0.1091285496711731,-0.22047410404055787,0.017465599856687785,-1.6569071115651866,0.06797239929437637,-0.08693231642246246,0.7317365407943726,-0.6725950241088867,1861,4774
1323,1543539514.639657,-0.07054306573867798,-0.26037143764495846,-0.10904507608413695,-0.22062167725499712,0.01704616322874995,-1.6569904146395926,0.0681721419095993,-0.08684839308261871,0.7317751049995422,-0.6725437641143799,1861,4774
1324,1543539514.649656,-0.0705243411064148,-0.26036916065216065,-0.10905220985412598,-0.22050664526077496,0.017139776817876227,-1.6569707643306906,0.06809999793767929,-0.0868370458483696,0.7317696809768677,-0.6725583672523499,1861,4774
1325,1543539514.659624,-0.07045689730644225,-0.2603726972579956,-0.10911314363479614,-0.22002850232959154,0.017680797484944496,-1.656942776731294,0.06774211674928665,-0.08684270828962326,0.7317591905593872,-0.6726051568984985,1861,4774
1326,1543539514.669636,-0.07046754951477051,-0.26039265727996824,-0.10911652278900145,-0.21986770115277657,0.01780410493311401,-1.6573542223491275,0.06762497872114182,-0.08683916926383972,0.7318995594978333,-0.6724646687507629,1861,4774
1327,1543539514.679627,-0.07047894053459167,-0.26039791374206545,-0.10911250171661377,-0.2199565644589554,0.017568890913991025,-1.6572803969045038,0.06774429231882095,-0.08679027110338211,0.7318803668022156,-0.6724798679351807,1861,4774
1328,1543539514.689647,-0.07046171774864196,-0.26039251194000246,-0.10910661544799805,-0.22018590780844266,0.01688671673012091,-1.656797510509224,0.06809239834547043,-0.08662886917591095,0.7317355275154114,-0.6726231575012207,1861,4774
1329,1543539514.699662,-0.0704901074886322,-0.2603870132446289,-0.10911517839431763,-0.22042492384063142,0.016679759141604272,-1.6571235196136096,0.06823450326919556,-0.08665797859430313,0.731843113899231,-0.6724879145622253,1861,4774
1330,1543539514.709652,-0.07047358112335204,-0.26038158721923826,-0.10915542545318603,-0.22067645944490163,0.016761434148447975,-1.6575517623376994,0.06827056407928467,-0.08679205179214478,0.7319729328155518,-0.6723257303237915,1861,4774
1331,1543539514.719623,-0.07034467062950134,-0.26036533336639406,-0.10932634525299072,-0.22069695759096492,0.016965227973534554,-1.6586111093924827,0.06815671920776367,-0.08690403401851654,0.7323198318481445,-0.6719449162483215,1861,4774
1332,1543539514.729656,-0.0700944133758545,-0.26037596740722657,-0.10958392400741576,-0.22058412864059845,0.016608815600756686,-1.6597413381339097,0.0682005062699318,-0.08678176999092102,0.7327186465263367,-0.6715213060379028,1861,4774
1333,1543539514.739627,-0.06980122632980347,-0.26026744689941406,-0.11013783884048461,-0.2195807521811845,0.01631830683179863,-1.6626838267984354,0.06784315407276154,-0.08641672134399414,0.7337609529495239,-0.6704657077789307,1861,4774
1334,1543539514.749623,-0.06943344960212708,-0.26023307399749757,-0.11055229997634887,-0.21894103273488325,0.016650564686227932,-1.664221134675099,0.06744024157524109,-0.08634504675865173,0.7342904806137085,-0.6699356436729431,1847,4767
1335,1543539514.759658,-0.06915393662452697,-0.26022958583831785,-0.11089663457870483,-0.2183081472019048,0.01686498601628981,-1.6661659715484776,0.06706554442644119,-0.08624961972236633,0.7349603772163391,-0.6692506074905396,1847,4767
1336,1543539514.769621,-0.06874459872245789,-0.2602245231628418,-0.11137230806350708,-0.21777961723719125,0.01795598064765637,-1.6674184182404006,0.06643293797969818,-0.08646134287118912,0.7353587746620178,-0.6688486337661743,1847,4767
1337,1543539514.779654,-0.06857247986793517,-0.26021149101257324,-0.11161003580093383,-0.21800423930801038,0.018237674737917018,-1.6678461501316295,0.06638576835393906,-0.08665212988853455,0.7354808449745178,-0.6686943769454956,1847,4767
1338,1543539514.789626,-0.06840033679008484,-0.26017706966400145,-0.11194893226623534,-0.21861560604135413,0.01820270009271384,-1.6685660659157941,0.06657178699970245,-0.08688925206661224,0.7356963753700256,-0.6684079766273499,1847,4767
1339,1543539514.799655,-0.06819311833381653,-0.26018767948150634,-0.11216565837860107,-0.2185462621180348,0.01840908413086235,-1.6684077244142428,0.06647943705320358,-0.08692730218172073,0.7356382012367249,-0.6684762239456177,1847,4767
1340,1543539514.809654,-0.0679971031665802,-0.2601934688568115,-0.11246431989669799,-0.21880377391806777,0.018956284480187154,-1.668669563358537,0.06635244935750961,-0.0872131884098053,0.73569256067276,-0.668391764163971,1847,4767
1341,1543539514.819619,-0.06756975522041321,-0.2602491340637207,-0.1129201060295105,-0.21876289418920586,0.019640608244998862,-1.668278659956592,0.06610366702079773,-0.08741340041160583,0.7355361580848694,-0.6685623526573181,1830,4787
1342,1543539514.829653,-0.06728227276802062,-0.2602657512664795,-0.11322311563491821,-0.21841527001671532,0.01958922571834611,-1.6678361828724824,0.06602570414543152,-0.08725381642580032,0.7354055047035217,-0.6687346696853638,1830,4787
1343,1543539514.839626,-0.06689241042137145,-0.2602763126373291,-0.11374286346435547,-0.2183902795018163,0.019218084070933845,-1.6671381781525167,0.06618448346853256,-0.08709772676229477,0.7351880669593811,-0.6689783334732056,1830,4787
1344,1543539514.849654,-0.06664055442810059,-0.2603009719848633,-0.11402594938278197,-0.2183021445781276,0.018647197812171362,-1.6663665299283958,0.06639876961708069,-0.08684919774532318,0.7349566221237183,-0.6692436337471008,1830,4787
1345,1543539514.859652,-0.06645003795623779,-0.2603139799118042,-0.11432354507446289,-0.21845682603795405,0.018323167026023282,-1.6655108180798899,0.06660695374011993,-0.08676936477422714,0.7346764802932739,-0.6695408225059509,1830,4787
1346,1543539514.869622,-0.06609829101562499,-0.26038461513519284,-0.11467129516601562,-0.21872015066468964,0.0184344579789613,-1.6640116877368571,0.06671927124261856,-0.0868532806634903,0.7341585159301758,-0.670086681842804,1830,4787
1347,1543539514.879655,-0.0659067813873291,-0.2603857778549194,-0.11495274600982666,-0.2192318889835379,0.018835547344983414,-1.6635790993283512,0.06676208227872849,-0.08716077357530594,0.7339752316474915,-0.6702433824539185,1814,4805
1348,1543539514.889626,-0.06551138401031494,-0.2604406436920166,-0.11538003339767455,-0.2197734141512312,0.019202678181820452,-1.6632555384126821,0.06682272255420685,-0.08747144043445587,0.7338283061981201,-0.6703577041625977,1814,4805
1349,1543539514.899654,-0.0651021430015564,-0.26044703865051266,-0.11577369880676269,-0.2197568723120094,0.020301058484547115,-1.662532262770535,0.06644513458013535,-0.08780863136053085,0.7335419654846191,-0.6706644296646118,1814,4805
1350,1543539514.909625,-0.06478860230445861,-0.2604609670639038,-0.11615194606781006,-0.21970179508613394,0.021544420411675345,-1.6627308718567542,0.06596092879772186,-0.08821088075637817,0.7335602641105652,-0.6706393957138062,1814,4805
1351,1543539514.919657,-0.06437698740959168,-0.26049831943511964,-0.11660352945327758,-0.2199508715153161,0.02292550825544996,-1.6633268492297018,0.0655103325843811,-0.0887836366891861,0.7336924076080322,-0.6704634428024292,1814,4805
1352,1543539514.929656,-0.06408704628944396,-0.2604814115524292,-0.11692926054000854,-0.22020644468894127,0.02417179218693818,-1.6633898103626776,0.0651349425315857,-0.08929605782032013,0.7336506843566895,-0.6704776883125305,1814,4805
1353,1543539514.939666,-0.06376890921592712,-0.26048608665466305,-0.11729264678955077,-0.22099968014082505,0.02551154032924119,-1.663569439139487,0.06490012258291245,-0.09004063159227371,0.7336195111274719,-0.6704348921775818,1798,4824
1354,1543539514.949655,-0.06357338457107543,-0.2604914642333984,-0.11753434715270995,-0.22205607446197084,0.02717673359968002,-1.6639024686825972,0.06462670862674713,-0.09099528193473816,0.7336133122444153,-0.6703392267227173,1798,4824
1355,1543539514.959655,-0.0633434567451477,-0.26050236473083493,-0.11776557092666626,-0.22194308220907383,0.028402973226141003,-1.6645089390227308,0.06411007791757584,-0.09138289839029312,0.7337697148323059,-0.6701648831367493,1798,4824
1356,1543539514.96966,-0.06295728845596313,-0.26049095554351803,-0.11821367826461791,-0.2224627531024308,0.030859966893702663,-1.6654235249755738,0.06333789229393005,-0.09242287278175354,0.733947217464447,-0.6699013113975525,1798,4824
1357,1543539514.979659,-0.06262034802436828,-0.2605126111984253,-0.11847440605163574,-0.22255484764701758,0.03135983975348722,-1.6656943715063455,0.06317217648029327,-0.09263201802968979,0.7340121269226074,-0.6698169112205505,1798,4824
1358,1543539514.989638,-0.06214786596298218,-0.260476155090332,-0.11901910390853881,-0.2227019890249394,0.03306234989956371,-1.6665468134856622,0.06255485862493515,-0.09328064322471619,0.7342170476913452,-0.6695601940155029,1798,4824
1359,1543539514.999626,-0.06176620926856995,-0.2604946132659912,-0.11934322414398194,-0.22295632315114616,0.03368383973949037,-1.666753902896284,0.06240139156579971,-0.09358768165111542,0.7342474460601807,-0.6694983243942261,1798,4824
1360,1543539515.009657,-0.061520942020416254,-0.26050248584747315,-0.11965410633087158,-0.2236185510547452,0.034497073761044175,-1.6674974534174536,0.06228850036859512,-0.09412503987550735,0.734429657459259,-0.6692335605621338,1781,4844
1361,1543539515.019655,-0.06105590863227844,-0.260506095123291,-0.12004322986602783,-0.22461586453527024,0.03493150752922929,-1.6680313042154484,0.06243686378002167,-0.09465266764163971,0.7345421314239502,-0.6690219044685364,1781,4844
1362,1543539515.029625,-0.06079212870597839,-0.26048388233184816,-0.12039730224609374,-0.2250466455229227,0.03616824943193219,-1.6688537727742214,0.06208594888448715,-0.09524829685688019,0.7347420454025269,-0.6687504053115845,1781,4844
1363,1543539515.03963,-0.060311901235580445,-0.26048017616271973,-0.1208378155708313,-0.22519874005370805,0.03835100601335603,-1.6696374617319314,0.06129428371787071,-0.09605471044778824,0.7348995208740234,-0.668535053730011,1781,4844
1364,1543539515.049658,-0.06005919742584228,-0.26045847206115724,-0.12112334804534912,-0.22622069454492724,0.039939026076032814,-1.6704712741006011,0.06100964918732643,-0.0969838798046112,0.7350574135780334,-0.6682533025741577,1781,4844
1365,1543539515.059658,-0.059755539846420284,-0.26047475013732907,-0.12139165773391723,-0.2263670293863363,0.04126980786775921,-1.6712518476350897,0.06052936986088753,-0.09750369191169739,0.73525071144104,-0.6680086255073547,1781,4844
1366,1543539515.069654,-0.05922578778266906,-0.2604642614364624,-0.12184884881973267,-0.22702539617759337,0.04356163231578904,-1.671599748927736,0.05988600105047226,-0.09851755946874619,0.7352298498153687,-0.6679408550262451,1763,4862
1367,1543539515.079659,-0.05897884306907653,-0.2604394083023071,-0.12214915752410888,-0.2273980816022297,0.045030295104044014,-1.6726049115594883,0.059418290853500366,-0.0991721972823143,0.7354792356491089,-0.6676110625267029,1763,4862
1368,1543539515.089661,-0.058382803869247435,-0.2604518590927124,-0.12261976833343505,-0.2283937256275477,0.04682017307429136,-1.6723436836963175,0.05910244956612587,-0.10012460500001907,0.7352591156959534,-0.6677394509315491,1763,4862
1369,1543539515.09966,-0.058099960184097285,-0.26043410339355466,-0.12292182111740112,-0.22922256579779254,0.04800523876965846,-1.673130655813868,0.05890171229839325,-0.10084575414657593,0.7354244589805603,-0.6674664616584778,1763,4862
1370,1543539515.109658,-0.05778305850028991,-0.26043284378051756,-0.12320558528900145,-0.2297030232873505,0.04895880415554967,-1.6737814393927863,0.058676689863204956,-0.10135779529809952,0.7355722784996033,-0.6672458648681641,1763,4862
1371,1543539515.119654,-0.05718466358184814,-0.26043652572631837,-0.12369935359954834,-0.2303778363344524,0.050566534734776875,-1.674014082464293,0.05829561501741409,-0.1021457239985466,0.7355390191078186,-0.667195737361908,1763,4862
1372,1543539515.129655,-0.05686310496330261,-0.26044887962341307,-0.12395309295654296,-0.23082353033944386,0.051011667942305425,-1.6746864094549634,0.058245278894901276,-0.10247674584388733,0.7357191443443298,-0.6669507026672363,1763,4862
1373,1543539515.139621,-0.05640232882499695,-0.2604266668319702,-0.12439106283187866,-0.23196744365665378,0.05232763766241229,-1.6751450430002086,0.0581163726747036,-0.10334677249193192,0.7357498407363892,-0.6667938232421875,1744,4882
1374,1543539515.149626,-0.05609974918365478,-0.26043514499664305,-0.12460537872314453,-0.23250290942679472,0.05280037331707099,-1.675336732164214,0.05811009183526039,-0.10370586067438126,0.7357631325721741,-0.6667239665985107,1744,4882
1375,1543539515.15966,-0.05581871013641357,-0.2604228395462036,-0.12485445508956909,-0.233287278566408,0.0534715416585735,-1.675842427380079,0.058096934109926224,-0.10423129796981812,0.7358582615852356,-0.6665381789207458,1744,4882
1376,1543539515.169663,-0.05546812591552734,-0.26038696479797363,-0.12522779712677,-0.23410740322418533,0.05489830012832922,-1.6764760657844275,0.057809069752693176,-0.10502349585294724,0.735956609249115,-0.6663302183151245,1744,4882
1377,1543539515.179655,-0.05508950924873352,-0.26039469203948973,-0.12550635328292847,-0.2350528929853936,0.05601431159192879,-1.676418381077633,0.0577140673995018,-0.10573885589838028,0.7358325123786926,-0.6663624048233032,1744,4882
1378,1543539515.189656,-0.054610492944717405,-0.2603902349472046,-0.12592237682342527,-0.23587669617432125,0.05768492510866349,-1.677173414216655,0.05732997879385948,-0.1066160500049591,0.735957145690918,-0.6661180257797241,1744,4882
1379,1543539515.199659,-0.054260344743728636,-0.2603729152679443,-0.12620339164733888,-0.23633366935928535,0.05857593338674201,-1.6777046670007127,0.05712383985519409,-0.10709387063980103,0.7360650300979614,-0.6659398674964905,1728,4901
1380,1543539515.209649,-0.05391909861564636,-0.2603751922607422,-0.12648943281173705,-0.23760158122965055,0.05939731745692183,-1.6783734407714355,0.057205770164728165,-0.10785097628831863,0.7361782193183899,-0.6656855940818787,1728,4901
1381,1543539515.219655,-0.053403402137756344,-0.26036739234924317,-0.12690999822616578,-0.2388491900549773,0.06040191708368189,-1.6789891248393394,0.05721543729305267,-0.10865949839353561,0.7362645864486694,-0.6654576659202576,1728,4901
1382,1543539515.229655,-0.05287174854278564,-0.2603757978439331,-0.12720771503448486,-0.23925062128428204,0.0609808115158305,-1.6785189385354793,0.05716012790799141,-0.10898489505052567,0.7360567450523376,-0.6656391024589539,1728,4901
1383,1543539515.239627,-0.05236994414329529,-0.26037531337738035,-0.12763318567276,-0.24031578060573802,0.06225418499601253,-1.6787481960669355,0.057030316442251205,-0.10980372130870819,0.736009418964386,-0.665567934513092,1728,4901
1384,1543539515.249655,-0.05205993399620056,-0.2603718978881836,-0.12783264055252075,-0.24125457991505447,0.0627496538701957,-1.6792557860305817,0.057131167501211166,-0.11032719165086746,0.7361010909080505,-0.6653713583946228,1728,4901
1385,1543539515.259627,-0.05175972218513489,-0.2603576787948608,-0.12808492650985717,-0.2424807509980326,0.06334426056472703,-1.6795317288102467,0.05730343982577324,-0.1109824925661087,0.7360941767692566,-0.6652551889419556,1710,4920
1386,1543539515.269659,-0.051231435632705685,-0.26033759765625,-0.1284830732345581,-0.24364336857759367,0.06446656957287102,-1.680172884829352,0.057238396257162094,-0.11179879307746887,0.7361840605735779,-0.6650246977806091,1710,4920
1387,1543539515.279657,-0.05084753828048706,-0.2603247835159302,-0.1287677942276001,-0.24444888941643012,0.06538129847159489,-1.6806979467825813,0.057137638330459595,-0.1124117523431778,0.7362653613090515,-0.6648399829864502,1710,4920
1388,1543539515.28966,-0.05025012743473053,-0.26033059711456297,-0.1291946213722229,-0.24550857711586996,0.06700992886991408,-1.6813386222724909,0.056849706918001175,-0.11335652321577072,0.7363321781158447,-0.664630115032196,1710,4920
1389,1543539515.299657,-0.04985769135951996,-0.26032199783325194,-0.12950488586425782,-0.24677318368630466,0.06801911998909856,-1.681896636253047,0.05686379596590996,-0.11417019367218018,0.7363917827606201,-0.6644235849380493,1710,4920
1390,1543539515.309653,-0.049398441290855404,-0.26032999153137204,-0.129753719997406,-0.24723494716704092,0.06896663849622894,-1.6815328458519798,0.056686535477638245,-0.1146416962146759,0.7361935973167419,-0.6645771265029907,1710,4920
1391,1543539515.319627,-0.048938016390800476,-0.2603076818466186,-0.13006886548995972,-0.24873010871196558,0.06960217881266388,-1.6825879654164368,0.05688672885298729,-0.11543119698762894,0.7364237904548645,-0.6641682386398315,1710,4920
1392,1543539515.329657,-0.04864359698295593,-0.26028525104522704,-0.13032704982757568,-0.24986553926106345,0.07076716301483531,-1.6829997905513276,0.05680754408240318,-0.11624402552843094,0.7364314198493958,-0.6640247702598572,1694,4940
1393,1543539515.33963,-0.048175726437568664,-0.2602786623001099,-0.1306328330039978,-0.25194718280883815,0.07204660219087251,-1.6837020247794703,0.056982576847076416,-0.11745095998048782,0.7364727258682251,-0.6637515425682068,1694,4940
1394,1543539515.349657,-0.047826589560508725,-0.26026618728637696,-0.13086928901672362,-0.2526664836045464,0.07325818676710562,-1.6843149717936263,0.056735292077064514,-0.11813117563724518,0.7365667223930359,-0.6635476350784302,1694,4940
1395,1543539515.359628,-0.04745012271404266,-0.2602506601333618,-0.13113567295074463,-0.2533798349637766,0.07477013483990226,-1.6843762727834883,0.05640684813261032,-0.11889196932315826,0.7364606261253357,-0.6635575294494629,1694,4940
1396,1543539515.369654,-0.04680015935897827,-0.26025523834228514,-0.13149399652481078,-0.25528714938003105,0.07638829918050433,-1.6846998983023125,0.05641927942633629,-0.12013442069292068,0.7363631129264832,-0.6634408831596375,1694,4940
1397,1543539515.379655,-0.04644459421634674,-0.26024460430145263,-0.13174027509689332,-0.25575512161443625,0.07762949531835771,-1.6857107864042615,0.05605249106884003,-0.12074225395917892,0.7365999221801758,-0.6630986928939819,1694,4940
1398,1543539515.389649,-0.045725797247886654,-0.2602325168609619,-0.13222822980880736,-0.257520661122536,0.0791551708624573,-1.6858241134098522,0.056064024567604065,-0.12189571559429169,0.7364433407783508,-0.6630605459213257,1677,4958
1399,1543539515.39966,-0.04535639452934265,-0.2602596227645874,-0.132464564704895,-0.2589606693962059,0.07944617810371095,-1.6865670404214386,0.0563877709209919,-0.12254224717617035,0.7365849018096924,-0.6627566814422607,1677,4958
1400,1543539515.409654,-0.04489690222740173,-0.2602414310455322,-0.1327342308998108,-0.25889930329684196,0.0801132186270918,-1.686969485379447,0.05609479174017906,-0.12274941802024841,0.7366835474967957,-0.6626335382461548,1677,4958
1401,1543539515.419655,-0.04437210383415222,-0.2602449192047119,-0.1330642858505249,-0.260570355551563,0.0798553331673243,-1.6878945337463525,0.056687261909246445,-0.12330669164657593,0.7369020581245422,-0.6622365713119507,1677,4958
1402,1543539515.42966,-0.044041518998146054,-0.2602455247879028,-0.13326541213989257,-0.2613287366323407,0.07972514271723417,-1.6885614147121681,0.05694558843970299,-0.12356249988079071,0.7370835542678833,-0.6619646549224854,1677,4958
1403,1543539515.439628,-0.04347666127681732,-0.2602608339309692,-0.13350208616256715,-0.26290842706152145,0.07863566822395901,-1.6893448378952942,0.05782516300678253,-0.12381096929311752,0.7373083233833313,-0.6615915894508362,1677,4958
1404,1543539515.449655,-0.04312158060073852,-0.26022701816558835,-0.13378729162216185,-0.2639049523903353,0.07842398785715439,-1.6899231935751524,0.058197665959596634,-0.12412595748901367,0.737450122833252,-0.6613417863845825,1677,4958
1405,1543539515.459655,-0.04278397705554962,-0.2602325653076172,-0.13399056167602538,-0.26496559837009603,0.07770409747709298,-1.6908223474563575,0.0587603896856308,-0.12430819869041443,0.7377233505249023,-0.6609529256820679,1659,4977
1406,1543539515.469656,-0.04210395255088806,-0.26023275909423826,-0.13438788480758668,-0.2665082395607112,0.07683065046390589,-1.691105390739344,0.05957766994833946,-0.12460034340620041,0.73777174949646,-0.6607707142829895,1659,4977
1407,1543539515.479655,-0.04174459645748138,-0.2602335826873779,-0.13458534126281738,-0.2672131905419484,0.0763300685565675,-1.6916503374943792,0.05996293947100639,-0.12471326440572739,0.7379370331764221,-0.6605300307273865,1659,4977
1408,1543539515.489653,-0.04114664361476898,-0.26021650524139406,-0.1349114478111267,-0.2684409615765194,0.07597447811365893,-1.6924495094898253,0.06045083701610565,-0.1250743418931961,0.7381449937820435,-0.6601848602294922,1659,4977
1409,1543539515.499656,-0.0406579167842865,-0.2602439260482788,-0.13508115644454954,-0.26909510505695416,0.07577805130034442,-1.6923414592994008,0.060746680945158005,-0.12524838745594025,0.738079845905304,-0.6601974964141846,1659,4977
1410,1543539515.509655,-0.04043527412414551,-0.2601943408966064,-0.13533500480651856,-0.2700107414298742,0.07627556080078005,-1.6933469837402597,0.060800425708293915,-0.1257791817188263,0.7383250594139099,-0.6598173379898071,1659,4977
1411,1543539515.519653,-0.03979255354404449,-0.26019567317962644,-0.13563969793319702,-0.2721614307215113,0.07716005946322947,-1.6940309242074478,0.061137035489082336,-0.12688231468200684,0.7383626699447632,-0.659532904624939,1643,4996
1412,1543539515.529654,-0.039446801877021785,-0.2601829801559448,-0.13583249139785766,-0.2731132828505122,0.07790730117986035,-1.694498511146068,0.06114266440272331,-0.12749145925045013,0.7384119629859924,-0.6593596935272217,1643,4996
1413,1543539515.539625,-0.03892858011722564,-0.2601430843353271,-0.1361182297706604,-0.27459427194506447,0.0780580714842474,-1.6958332203172828,0.06148921698331833,-0.12812837958335876,0.7387481927871704,-0.6588271856307983,1643,4996
1414,1543539515.549658,-0.03854955468177795,-0.26015284633636476,-0.1362950358390808,-0.2754486889707052,0.0776992278246997,-1.6961435215636549,0.0618845634162426,-0.1283368021249771,0.738817036151886,-0.6586723327636719,1643,4996
