,ts,tx,ty,tz,rx,ry,rz,motor0,motor1
65,1543203907.947135,0.06778017721176147,-0.26140267314910887,-0.09807024331092834,-1.3699392141316191,-0.06344377823134617,-1.5809642806509216,709,4177
66,1543203907.957098,0.06779161667823791,-0.2614084867477417,-0.09804364609718322,-1.3708195461529196,-0.06320434886507663,-1.5807022204620294,709,4177
67,1543203907.967131,0.06779047818183899,-0.26141076374053956,-0.09803582196235656,-1.3716071556237341,-0.06315435369655374,-1.5807798349509523,709,4177
68,1543203907.977137,0.0677703001499176,-0.2614250555038452,-0.09800542168617248,-1.3726558691949537,-0.06343363392875122,-1.5807334195336828,709,4177
69,1543203907.987137,0.06773088879585266,-0.2614297063827515,-0.09797207827568054,-1.3737555561082628,-0.06335939002238848,-1.5808262796809829,709,4177
70,1543203907.99714,0.06770064597129821,-0.2614201381683349,-0.09799380054473876,-1.3745727581270655,-0.06307906201785127,-1.5808407742590889,709,4177
71,1543203908.007097,0.06770765862464904,-0.26141042461395264,-0.0980066207408905,-1.375087890065661,-0.06288933754039179,-1.5804361731722267,709,4177
72,1543203908.017131,0.06772087850570678,-0.26140788116455077,-0.09800256938934326,-1.3755521104189323,-0.06285294955249807,-1.5801243887112773,709,4188
73,1543203908.027104,0.06772871475219726,-0.2614108848571777,-0.09799035477638245,-1.3758122176088785,-0.0628323411490491,-1.5801819622481537,709,4188
74,1543203908.0371,0.06771354489326477,-0.2614175462722778,-0.09797267174720764,-1.3762178073912197,-0.06298055992667138,-1.5803509568527623,709,4188
75,1543203908.047107,0.06770378289222717,-0.26141638355255126,-0.09798321495056152,-1.3764905979943347,-0.06264553414997594,-1.5804086071065868,709,4188
76,1543203908.057098,0.06769913201332092,-0.2614160202026367,-0.09798540110588073,-1.376985877705296,-0.06252364536074402,-1.5802813522660408,709,4188
77,1543203908.067131,0.06766383862495422,-0.2614273082733154,-0.09795603032112121,-1.377591779904694,-0.06271233461768884,-1.5805444755022748,709,4188
78,1543203908.077137,0.06767077255249024,-0.26142776851654054,-0.09793770537376403,-1.3783725963023854,-0.0625403700418552,-1.5802844706241141,709,4196
79,1543203908.087104,0.0676863784313202,-0.26141715869903565,-0.09792975406646728,-1.3794236562269009,-0.06241447769852424,-1.5800349079491527,709,4196
